AddressLine,PostalCode,City,Canton,HomeLatitude,HomeLongitude,Vendor,Model,SerialNumber,Name,Firmware,PurchaseDate,LatestMaintenance,PortNumber,Timezone,Timestamp,Longitude,Latitude,DeviceState,BatteryLevel
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-17 08:30:00,6.170300,46.193888,Mowing,93
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-17 08:44:00,6.170149,46.193914,Mowing,90
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-17 08:55:00,6.170172,46.193890,Paused,90
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-17 09:02:00,6.170172,46.193890,Mowing,89
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-17 09:11:00,6.170220,46.193845,Mowing,87
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-17 09:18:00,6.170119,46.193821,Error,86
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-17 09:24:00,6.170119,46.193821,Paused,86
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-17 09:29:00,6.170202,46.193908,Mowing,84
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-17 09:46:00,6.170250,46.193822,Mowing,80
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-17 10:00:00,6.170212,46.193765,Mowing,77
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-17 10:15:00,6.170200,46.193800,ReturningToStation,74
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-17 10:32:00,6.170200,46.193800,StationCharging,74
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-17 10:40:00,6.170200,46.193800,StationCharging,85
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-17 10:54:00,6.170200,46.193800,StationChargingCompleted,100
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-30 08:25:00,6.170200,46.193800,StationChargingCompleted,100
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-30 08:33:00,6.170253,46.193833,Mowing,99
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-30 08:40:00,6.170158,46.193823,Mowing,97
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-30 08:53:00,6.170203,46.193849,Mowing,95
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-30 09:08:00,6.170300,46.193888,Mowing,92
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-30 09:21:00,6.170284,46.193820,Mowing,90
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-30 09:33:00,6.170243,46.193821,Paused,90
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-30 09:44:00,6.170243,46.193821,Mowing,89
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-30 09:53:00,6.170123,46.193831,Mowing,87
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-30 09:59:00,6.170234,46.193799,Error,86
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-30 10:13:00,6.170234,46.193799,Paused,86
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-30 10:21:00,6.170271,46.193875,Mowing,85
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-30 10:36:00,6.170170,46.193875,Mowing,81
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-30 10:49:00,6.170229,46.193866,Mowing,78
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-30 10:54:00,6.170200,46.193800,ReturningToStation,75
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-30 11:06:00,6.170200,46.193800,StationCharging,75
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-03-30 11:23:00,6.170200,46.193800,StationChargingCompleted,100
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-13 09:15:00,6.170200,46.193800,StationChargingCompleted,100
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-13 09:23:00,6.170120,46.193850,Mowing,98
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-13 09:33:00,6.170247,46.193855,Mowing,96
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-13 09:41:00,6.170232,46.193822,Mowing,93
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-13 09:56:00,6.170202,46.193855,Mowing,91
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-13 10:03:00,6.170271,46.193869,Mowing,90
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-13 10:13:00,6.170304,46.193797,Paused,90
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-13 10:18:00,6.170304,46.193797,Mowing,89
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-13 10:24:00,6.170120,46.193830,Mowing,88
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-13 10:33:00,6.170256,46.193841,Mowing,86
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-13 10:39:00,6.170110,46.193799,Error,85
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-13 10:42:00,6.170110,46.193799,Paused,85
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-13 10:46:00,6.170183,46.193872,Mowing,84
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-13 10:59:00,6.170119,46.193850,Mowing,80
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-13 11:11:00,6.170203,46.193879,Mowing,77
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-13 11:20:00,6.170200,46.193800,ReturningToStation,74
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-13 11:35:00,6.170200,46.193800,StationCharging,74
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-13 11:56:00,6.170200,46.193800,StationChargingCompleted,100
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-28 08:30:00,6.170200,46.193800,StationChargingCompleted,100
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-28 08:36:00,6.170220,46.193808,Mowing,98
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-28 08:42:00,6.170203,46.193849,Mowing,97
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-28 08:55:00,6.170277,46.193857,Mowing,95
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-28 09:12:00,6.170300,46.193845,Mowing,93
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-28 09:21:00,6.170230,46.193867,Paused,93
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-28 09:29:00,6.170230,46.193867,Mowing,92
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-28 09:36:00,6.170181,46.193846,Mowing,90
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-28 09:52:00,6.170119,46.193821,Mowing,88
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-28 09:59:00,6.170168,46.193804,Error,87
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-28 10:07:00,6.170168,46.193804,Paused,87
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-28 10:16:00,6.170220,46.193833,Mowing,85
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-28 10:31:00,6.170234,46.193799,Mowing,82
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-28 10:40:00,6.170119,46.193850,Mowing,80
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-28 10:56:00,6.170200,46.193800,ReturningToStation,77
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-28 11:14:00,6.170200,46.193800,StationCharging,77
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-04-28 11:38:00,6.170200,46.193800,StationChargingCompleted,100
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-13 09:12:00,6.170200,46.193800,StationChargingCompleted,100
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-13 09:18:00,6.170241,46.193891,Mowing,98
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-13 09:25:00,6.170154,46.193871,Mowing,96
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-13 09:38:00,6.170189,46.193833,Mowing,93
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-13 09:44:00,6.170203,46.193849,Mowing,91
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-13 09:53:00,6.170183,46.193872,Paused,91
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-13 10:07:00,6.170183,46.193872,Mowing,89
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-13 10:14:00,6.170172,46.193890,Mowing,87
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-13 10:21:00,6.170281,46.193804,Error,85
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-13 10:28:00,6.170281,46.193804,Paused,85
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-13 10:35:00,6.170205,46.193865,Mowing,84
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-13 10:49:00,6.170113,46.193880,Mowing,81
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-13 11:02:00,6.170200,46.193800,ReturningToStation,78
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-13 11:14:00,6.170200,46.193800,StationCharging,78
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-13 11:38:00,6.170200,46.193800,StationChargingCompleted,100
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-27 09:00:00,6.170200,46.193800,StationChargingCompleted,100
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-27 09:08:00,6.170253,46.193833,Mowing,99
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-27 09:13:00,6.170242,46.193841,Mowing,97
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-27 09:22:00,6.170219,46.193777,Mowing,95
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-27 09:30:00,6.170152,46.193850,Mowing,92
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-27 09:44:00,6.170324,46.193888,Mowing,89
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-27 09:55:00,6.170172,46.193890,Paused,89
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-27 10:02:00,6.170172,46.193890,Mowing,88
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-27 10:11:00,6.170220,46.193845,Mowing,85
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-27 10:19:00,6.170119,46.193821,Error,85
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-27 10:24:00,6.170119,46.193821,Paused,85
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-27 10:31:00,6.170200,46.193800,Mowing,84
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-27 10:46:00,6.170250,46.193822,Mowing,80
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-27 10:57:00,6.170212,46.193765,Mowing,77
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-27 11:06:00,6.170200,46.193800,ReturningToStation,74
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-27 11:19:00,6.170200,46.193800,StationCharging,74
Chemin du Pré Fleuri 12,1208,Genève,Geneva,46.193800,6.170200,Bosch,Indego S+ 400,BOS-I400-1938,PelousePro,1.8.4,15 Mar 2021,05 Jun 2024,5001,UTC,2024-05-27 11:43:00,6.170200,46.193800,StationChargingCompleted,100
Blumenweg 7,8008,Zürich,Zürich,47.354200,8.563900,Gardena,Sileno Life 750,GAR-SL750-702,Blumli,2.4.3,2021-09-22,2024-06-28,5002,America/Los_Angeles,2024-04-03 07:30:00,8.563900,47.354200,StationChargingCompleted,100
Blumenweg 7,8008,Zürich,Zürich,47.354200,8.563900,Gardena,Sileno Life 750,GAR-SL750-702,Blumli,2.4.3,2021-09-22,2024-06-28,5002,America/Los_Angeles,2024-04-03 07:36:00,8.563842,47.354299,Mowing,98
Blumenweg 7,8008,Zürich,Zürich,47.354200,8.563900,Gardena,Sileno Life 750,GAR-SL750-702,Blumli,2.4.3,2021-09-22,2024-06-28,5002,America/Los_Angeles,2024-04-03 07:45:00,8.563920,47.354175,Mowing,96
Blumenweg 7,8008,Zürich,Zürich,47.354200,8.563900,Gardena,Sileno Life 750,GAR-SL750-702,Blumli,2.4.3,2021-09-22,2024-06-28,5002,America/Los_Angeles,2024-04-03 07:58:00,8.563895,47.354285,Mowing,94
Blumenweg 7,8008,Zürich,Zürich,47.354200,8.563900,Gardena,Sileno Life 750,GAR-SL750-702,Blumli,2.4.3,2021-09-22,2024-06-28,5002,America/Los_Angeles,2024-04-03 08:10:00,8.563980,47.354210,Mowing,91
Blumenweg 7,8008,Zürich,Zürich,47.354200,8.563900,Gardena,Sileno Life 750,GAR-SL750-702,Blumli,2.4.3,2021-09-22,2024-06-28,5002,America/Los_Angeles,2024-04-03 08:21:00,8.563933,47.354115,Paused,91
Blumenweg 7,8008,Zürich,Zürich,47.354200,8.563900,Gardena,Sileno Life 750,GAR-SL750-702,Blumli,2.4.3,2021-09-22,2024-06-28,5002,America/Los_Angeles,2024-04-03 08:28:00,8.563933,47.354115,Paused,91
Blumenweg 7,8008,Zürich,Zürich,47.354200,8.563900,Gardena,Sileno Life 750,GAR-SL750-702,Blumli,2.4.3,2021-09-22,2024-06-28,5002,America/Los_Angeles,2024-04-03 08:34:00,8.563960,47.354165,Mowing,90
Blumenweg 7,8008,Zürich,Zürich,47.354200,8.563900,Gardena,Sileno Life 750,GAR-SL750-702,Blumli,2.4.3,2021-09-22,2024-06-28,5002,America/Los_Angeles,2024-04-03 08:44:00,8.563880,47.354260,Mowing,88
